chr1	1650001	1.0677813838206522
chr1	4050001	1.0022939206080859
chr1	4200001	0.8540005211190522
chr1	4350001	0.6941643225068005
chr1	4500001	0.9005959956667304
chr1	4650001	1.0015812124614185
chr1	4800001	0.9168171435225234
chr1	4950001	1.0149964958657933
chr1	5100001	0.8737026757212826
chr1	5250001	0.8385755267641244
chr1	5400001	0.9663317880599929
chr1	5550001	0.904359835408455
chr1	5850001	1.0287796780931011
chr1	6600001	1.066751553739627
chr1	6750001	1.1325627424753388
chr1	6900001	1.0508934371964251
chr1	7050001	1.0352293823955985
chr1	7200001	0.9259759116815725
chr1	7350001	0.8972229924892124
chr1	7650001	1.012819118437798
chr1	7800001	1.2410674784044702
chr1	7950001	1.2036948476197153
chr1	8100001	1.2221323538547935
chr1	8250001	1.0719032091080247
chr1	8400001	1.0393412819632881
chr1	8550001	1.1439894555537076
chr1	8700001	1.228522073899973
chr1	8850001	1.1498774673059309
chr1	9000001	1.0878895092451986
chr1	9150001	1.0328072134850124
chr1	9450001	1.0766289148259136
chr1	9750001	1.0953603162760188
chr1	9900001	1.0789644114677535
chr1	10050001	1.1353118267400748
chr1	10200001	1.1431595541656916
chr1	10350001	1.120849563482223
chr1	10500001	1.2174245968110011
chr1	10950001	1.068375824272984
chr1	11100001	1.1135613982114454
chr1	11250001	1.0748240982337764
chr1	11400001	1.0233301292104895
chr1	11550001	1.0513846382487444
chr1	11850001	1.0696710653452797
chr1	12150001	1.081310397092587
chr1	12300001	1.0961893761514916
chr1	12450001	1.0777636945652405
chr1	12600001	1.0686698311826213
chr1	13800001	1.0439212661279857
chr1	13950001	1.0644309289667673
chr1	14100001	0.9729059643904993
chr1	14250001	0.9626013401368176
chr1	14400001	0.8241327218984167
chr1	14550001	0.9902760901019649
chr1	14700001	0.9624232667955401
chr1	14850001	1.0155669702159156
chr1	15000001	1.1542067756859729
chr1	15150001	1.0864241828282437
chr1	15300001	1.0774822722097182
chr1	15450001	1.1719366773040658
chr1	15600001	1.115028262545172
chr1	15750001	1.044499934893761
chr1	15900001	1.1703839043840816
chr1	16050001	1.0502992841444077
chr1	16200001	1.1035130806908728
chr1	16500001	0.9816601854388822
chr1	16650001	1.0934023210418031
chr1	17250001	1.0310671810501906
chr1	17400001	1.0630358421333175
chr1	17550001	1.0568448889559086
chr1	18000001	1.0710139259399485
chr1	18150001	0.883689920986916
chr1	18300001	0.9218835720454487
chr1	18450001	1.022793995396729
chr1	18600001	0.9331087276575508
chr1	18750001	0.9059225824514925
chr1	18900001	1.0521642905188688
chr1	19050001	0.923505106894122
chr1	19200001	1.064192524258198
chr1	19350001	0.9826884795729643
chr1	19500001	1.0147247297399569
chr1	19650001	1.082846512900551
chr1	19800001	0.9170782264535109
chr1	19950001	1.0654162722151639
chr1	20100001	1.0165384704700047
chr1	20250001	0.9012067123569998
chr1	20400001	0.9512937358563229
chr1	20550001	0.963407558348038
chr1	20700001	0.9155141986902903
chr1	20850001	1.074387955503951
chr1	21000001	1.0044576831677061
chr1	21150001	1.2144767929079865
chr1	21300001	1.1530450548574984
chr1	21450001	1.0880576514712674
chr1	21900001	1.013499642354244
chr1	22050001	1.0841373821334241
chr1	22200001	1.0532211863630396
chr1	22350001	1.0601918163449462
chr1	22500001	1.0994113433836548
chr1	22650001	1.1159910466418896
chr1	22800001	0.972402994382687
chr1	22950001	1.0415517451197907
chr1	23100001	1.0788501421517787
chr1	23250001	0.927086833363551
chr1	23400001	0.9575406558666775
chr1	23550001	1.0847005939915464
chr1	23700001	1.1074408073522193
chr1	23850001	1.108943083018002
chr1	24000001	1.0976190477813166
chr1	24150001	1.1215193440242175
chr1	24300001	1.0064866648474775
chr1	24450001	1.2051438603090543
chr1	24600001	1.2044376778378925
chr1	24750001	1.196676678062814
chr1	24900001	1.1265746009948536
chr1	25050001	0.968571556491384
chr1	25200001	1.0431412941790927
chr1	25350001	0.9011324819075466
chr1	25800001	0.9406867513729888
chr1	25950001	1.035302589326119
chr1	26100001	1.0658246212872042
chr1	26250001	1.0305010235837644
chr1	26400001	1.0409419111497666
chr1	26550001	1.0828195686716884
chr1	26700001	1.169569153562529
chr1	26850001	1.0054371139639857
chr1	27000001	1.0648681328426304
chr1	27150001	1.0266592582181642
chr1	27600001	1.0145443889683243
chr1	27750001	1.0556741145304671
chr1	27900001	1.0535471437020396
chr1	28050001	0.9813140263777288
chr1	28200001	1.0778740959918853
chr1	28350001	1.1484401215154325
chr1	29100001	1.08338994174132
chr1	29250001	1.2581437401333675
chr1	29400001	1.117867853613106
chr1	29550001	0.9066375925239856
chr1	29700001	0.9713077673577158
chr1	30000001	0.6019751031280726
chr1	30150001	0.7625092823491345
chr1	30300001	0.9263134016481518
chr1	30450001	0.8255348141227752
chr1	30600001	0.8522179572364802
chr1	30750001	0.8251457232741166
chr1	30900001	0.7363192608836031
chr1	31050001	0.9190059205315267
chr1	31200001	1.0802246109223552
chr1	31350001	0.9883768224091187
chr1	31650001	1.0497663439457725
chr1	31800001	0.8780103488628668
chr1	31950001	0.9882117892525198
chr1	32250001	1.0573723573849285
chr1	32400001	1.186097640904967
chr1	32550001	1.0645291149600025
chr1	32700001	1.0204926424585756
